Lenovo ideapad 330 15ikb;16990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/lenovo-ideapad-330-15ikb-672107dd13551a82800b62b4?source_view=search
Ноутбук LENOVO;4000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-lenovo-66ba74e611d2dcde440e7584?source_view=search
Ноутбук Acer;14900 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-acer-65df8d1236dc065765060c37?source_view=search
I7-7700HQ/16GB/SSD256/1TB/GTX1050Ti/FullHd;31990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/i77700hq16gbssd2561tbgtx1050tifullhd-6721011b8d2bed34b407704c?source_view=search
Игровой ноутбук Lenovo legion y520 15ikbn;38000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovoi-noutbuk-lenovo-legion-y520-15ikbn-66ad4d6199be1c83650a6514?source_view=search
Ноутбук игровой;5525 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-ighrovoi-6706493af4dc2a9a440b16df?source_view=search
"MacBook Pro 15"" 2015";67900 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/macbook-pro-15-2015-60782a1967942849a63403cb?source_view=search
Ноутбук самсунг;2500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-samsungh-61992e345c2263671f10dad9?source_view=search
Ноутбук hp;9500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-hp-63f11858a793e2374045ce4a?source_view=search
Ноутбук Леново;5300 ₽;https://youla.ru/kronstadt/kompyutery/noutbuki/noutbuk-lienovo-65bf8ebf9be53afa100fd132?source_view=search
"MacBook Air 13""";23900 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/macbook-air-13-6078263122724611f9786ea3?source_view=search
Ноутбук Huawei Matebook D15;25990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-huawei-matebook-d15-6599723b938fd063a200f554?source_view=search
Ноутбук Lenovo A9 3.6Ггц/R530(2 гб)/8 гб/1256 гб;10490 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/moshchnyi-noutbuk-lenovo-ideapad-32015ast-6734bd29c8c4dad34c0b7184?source_view=search
Игровой Ноутбук MSI GL65 Leopard;54000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovoi-noutbuk-msi-gl65-leopard-666df56ae365916f6305c794?source_view=search
Asus x542U/i5-8250U16GB/SSD120/1TB/GeForce940;24990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-x542ui58250u16gbssd1201tbgeforce940-6720fc1d2f2506865a0ba164?source_view=search
Ноутбук Samsung RV508;7000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-samsung-rv508-66525fb4fd0bf59b780764c4?source_view=search
Игровой ноутбук MSI GL73 8 RE;49999 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/msi-gl73-8-re-66d2e97fa5e60943ca090e24?source_view=search
Ноутбук aser aspire;7000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-aser-aspire-66b49790e8ea6514870b9514?source_view=search
"MacBook Air 13"" 2015 256Gb";49900 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/macbook-air-13-2015-256gb-60782cf151049a013f68fd40?source_view=search
Ноутбук maibenben m547 ryzen 7 4700u;25000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-maibenben-m547-ryzen-7-4700u-6732f228eb81f95f1006fbab?source_view=search
Ноутбук Acer Aspire E1-531;8000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-acer-aspire-e1531-66ed50d97e41aad9c902ab04?source_view=search
Ноутбук Asus N61J;12000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-asus-n61j-604b811d9b8f837d026ec213?source_view=search
MSI i5-11400H RTX3050 TI Ram 32 GB 512 GB;50990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/msi-i511400h-rtx3050-ti-ram-32-gb-512-gb-673afe145d1905b7b909aaf0?source_view=search
Ноутбук HP Dm3;6000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-hp-dm3-6555fc7ca5b458f1cc023824?source_view=search
Ноутбук HP Pavilion Entertainment dv6500. Состоян;6666 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-hp-pavilion-entertainment-dv6500-sostoian-672e2c9b6fc99573dc07bb74?source_view=search
Ноутбук DELL Latitude 7480;12000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-dell-latitude-7480-672edfd38b26c945dd080351?source_view=search
"Игровой ноутбук Dell 17,3"" на i7-2670QM/GT525M/SSD";11790 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovoi-noutbuk-dell-173-na-i72670qmgt525mssd-66f591f8afbbdbb8c90df3e4?source_view=search
Samsung i7-3630QM/16GB/SSD120/1TB/Radeon;18990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/samsung-i73630qm16gbssd1201tbradeon-6720f6021f8de60e000cb904?source_view=search
Ноутбук Intel с мышью, зарядкой, ковриком;21000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-intel-s-myshiu-zariadkoi-kovrikom-6717ebdd6665807c860a90de?source_view=search
Игровой ноутбук Legion 5 Pro Ryzen 7 5800H/RTX3060;85650 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovoi-noutbuk-legion-5-pro-ryzen-7-5800hrtx3060-669e4b1cb2da7dc8bd034704?source_view=search
Ноутбук Beko3030;1000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-beko3030-65db0dbb17866fa9970da154?source_view=search
MacBook Pro 15 2019 i7 16GB 256SSD;56990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/macbook-pro-15-2019-i7-16gb-256ssd-6720ffa0d569203cf108e4fe?source_view=search
ноутбук асус;5000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-asus-61cc745ea1e94f72a0367343?source_view=search
Ноутбук Lenovo L420;4500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-lenovo-l420-67389b4fa531325b9c041eb4?source_view=search
ноутбук HP Compaq Presario CQ61-335ER;5000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-hp-compaq-presario-cq61335er-672e2d1781f4c728f901d86f?source_view=search
Pentium Silver N6000/8GB/SSD128;17990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/pentium-silver-n60008gbssd128-67210b0ed512a93ef30772f4?source_view=search
"экран IPS 15.6""FHD 128/4гб ноутбук irbis ультрабук";8900 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ekran-ips-156fhd-1284ghb-noutbuk-irbis-ultrabuk-672017b984367a5f8e01a5c4?source_view=search
Ноутбук aсer;3000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-aser-673717ff7cb16a565f0e3c85?source_view=search
Acer 17шкаi5-9300H/20GB/SSD512/GTX1650/ips;40990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/acer-17shkai59300h20gbssd512gtx1650ips-6721039d60b22a554d00b23d?source_view=search
Ноутбук iRU;7000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-iru-64d1ee75457aca118f0794b4?source_view=search
Ноутбук MSI GE70 2PL Apache;20000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-msi-ge70-2pl-apache-5f2f0ef8523430155f1b3bc3?source_view=search
Ноутбук Samsung NP900X3A;8500 ₽;https://youla.ru/pushkin/kompyutery/noutbuki/noutbuk-samsung-np900x3a-673751810b72541a7e07da54?source_view=search
Lenovo ideapad Ryzen5 2500U/12GB/SSD128/500GB;24990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/lenovo-ideapad-ryzen5-2500u12gbssd128500gb-6720f3fb053d1f58fe06eb0d?source_view=search
Нерабочий ноутбук Asus K51AC на запчасти (без жд);3000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/nierabochii-noutbuk-asus-k51ac-na-zapchasti-6526d02c93aa1f014104ead4?source_view=search
отличный ноутбук б\у;16000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/otlichnyi-noutbuk-bu-66730e78096c9a2dd40b380d?source_view=search
Игровой ноутбук HP core i7-10th/16/512;33999 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovoi-noutbuk-hp-core-i710th16512-66e5b2a04fc0ba5e7c0ac644?source_view=search
"MacBook Pro 13"" 256Gb";64900 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/macbook-pro-13-256gb-6038b1240b215c51ec034f4e?source_view=search
Ноутбук Sony vaio pcg-31311v;7000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-sony-vaio-pcg31311v-6332da6994622f7d8e084b53?source_view=search
Ноутбук eMachines;5500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-emachines-630652600786ef09a13f8c43?source_view=search
Ноутбук HP Pavilion ze4300;2000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-hp-pavilion-ze4300-60a067f4073966435e26b373?source_view=search
Новый i7-13620H/16GB/SSD1TB/RTX4050/144герца;22000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/novyi-i713620h16gbssd1tbrtx4050144ghiertsa-6720f150cf45905377021824?source_view=search
Ноутбук ASUS K53SM;9000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-asus-k53sm-64930fa6abb28c5cac7249bc?source_view=search
Ноутбук samsung n305u;1200 ₽;https://youla.ru/kronstadt/kompyutery/noutbuki/noutbuk-samsung-n305u-62fe253709d0df474f21d4a8?source_view=search
Ноутбук не рабочий;1000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-nie-rabochii-65a4f1f880971411fa049bc4?source_view=search
Ноутбук Lenivo G50-70;10000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-lenivo-g5070-66f8243cfd7cdaaeec0dd55f?source_view=search
DELL;10700 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/dell-6727a5af21bf86146e0bd824?source_view=search
Ноутбук digma EVE 605 Silver (ES6022EW);10000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/12323-66852c6508632dfe440ee794?source_view=search
Ноутбук как новый HP i5 4Ядра SSD128gb HD;19999 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-kak-novyi-hp-ssd256-hd-6703c6010cf437883f00fa43?source_view=search
Продам ноутбук HP pavilion laptop 15cs-0061tx;23000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/prodam-noutbuk-hp-v-sviazi-s-otiezdom-6603ee3b88ffaf46a001e6df?source_view=search
Ryzen 5 3550H/16GB/SSD256/GTX1650/ips;37990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ryzen-5-3550h16gbssd256gtx1650ips-672101dba4a688310c05aa34?source_view=search
Ноутбук lenovo g500;14000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-lenovo-g500-63a48844bd134c665168f433?source_view=search
Свежий Игровой Ноутбук HP на i3-6100U/R7 M360/1тб;13790 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/sviezhii-ighrovoi-noutbuk-hp-na-i36100ur7-m3601tb-6730b780da9f3b682a0996f0?source_view=search
Ноутбук НР;15000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-nr-617114dadcd0283c3d62d4f9?source_view=search
Acer i3-6006U/GeForce 940MX;16990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/acer-i36006ugeforce-940mx-67289d80d5c5b497ca05e3c4?source_view=search
Ноутбук асус Х53В;4050 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-asus-kh53v-5dadc1bbf094f361e43f5b12?source_view=search
Ноутбук Acer extensa 2519 бюджетный;9000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-acer-extensa-2519-biudzhietnyi-66b1126634e2e3aa0a07b694?source_view=search
Ноутбук, Acer,Soni Vaio,на восст и зарчасти;1000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-acer-637a6c291964d17f7c39cc53?source_view=search
Ryzen 5 2500U/16GB/SSD512/GTX1050/FullHd;26990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ryzen-5-2500u16gbssd512gtx1050fullhd-6720fbb4d8bdaed15e09a544?source_view=search
Ноутбук Samsung r528 торг;8000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-samsung-r528-torgh-66228be019d401362d09742b?source_view=search
Ноутбук Jumper EZbook Pro;9000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-jumper-ezbook-pro-662516ceddae4b60f308c134?source_view=search
Ноутбук Xiaomi RedmiBook 15;30000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-xiaomi-redmibook-15-6731e1185c3e4a2620067328?source_view=search
Ноутбук Samsung с GeForce GT520MX;7390 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-samsung-s-geforce-gt520mx-6722074f3e559576d307e44b?source_view=search
Lenovo i3-7100U/12GB/SSD480/GeForce940MX/FullHd;20990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/lenovo-i37100u12gbssd480geforce940mxfullhd-6720cee5728aff774f035c54?source_view=search
Ноутбук irbis L52IV;2500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-irbis-l52iv-628cc81108bef25575582953?source_view=search
Сумка для ноутбука;500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/sumka-dlia-noutbuka-62a06f1cea2fda440407d9d3?source_view=search
Ноутбук DELL G3 15 3590 (i5/16GB/SSD512/1660 Ti);39990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-dell-g3-15-3590-i516gbssd5121660-ti-673b6f0baab7e03378038b44?source_view=search
Acer Ryzen 5 2500U/16GB/SSD256/FullHd/ips;23990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/acer-ryzen-5-2500u16gbssd256fullhdips-6721002fdd51eedd35049731?source_view=search
Ноутбук Acer Aspire 7720G;8000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-acer-aspire-7720g-673a503955834918200beab4?source_view=search
Уникальный ноутбук MSI GE70;20000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/unikalnyi-noutbuk-msi-ge70-6738131576d85ef5c5042336?source_view=search
Ноутбук echips envy;18000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-echips-envy-6734d2589b24ba097304f427?source_view=search
Ноутбук Chuwi Herobook Pro+;8000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-chuwi-herobook-pro+-6738b0234643e9f2330dce6f?source_view=search
Hp AMD Ryzen 7;10700 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/hp-amd-ryzen-7-6727ad5b189433113f036a00?source_view=search
Ноутбук MSI;32000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-msi-672d1805a2a15c8273074a0f?source_view=search
Ноутбук игровой Samsung на i5-2410M/GT540m;7500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-ighrovoi-samsung-na-i52410mgt540m-672134571791d3e8f20de9ee?source_view=search
Ноутбук Sony на i5-2450M/HD7600m/500гб;8390 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-sony-na-i52450mhd7600m500ghb-6721336b01d40649a80ac7c5?source_view=search
Ноутбук HP Laptop 15s-fq2128ur;26000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-hp-laptop-15sfq2128ur-67123b08708e0ff3750e2f14?source_view=search
Asus Pentium Silver N5000/4GB/SSD128/GeForce MX110;16990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-pentium-silver-n50004gbssd128geforce-mx110-672102fffdb0e3ec7d09ab8f?source_view=search
Игровой ноутбук Asus Tuf Gaming F15;45000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovoi-noutbuk-asus-tuf-gaming-f15-670ffee5bc5116f6fa0b199d?source_view=search
Рабочий ноутбук;5500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-66fa952fd19138dda40cddc4?source_view=search
Ноутбук Asus Expertbook b1;36999 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-asus-expertbook-b1-6713534562b83f2f45091764?source_view=search
Asus i5-5200U/12GB/SSD120/500GB/Geforce920M;18990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-i55200u12gbssd120500gbgeforce920m-6720efa852cc24553000b5a7?source_view=search
Игровая ноутбук Dell на i7-2630QM/GT525M/500гб;11390 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovaia-noutbuk-dell-na-i72630qmgt525m500ghb-66f72d7c275083075104fb44?source_view=search
"Новый ноутбук Core i3-1215U 15.6"" dexp atlas m15";27500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/novyi-noutbuk-core-i31215u-156-dexp-atlas-m15-670ee73dab56a2d9f2064854?source_view=search
Ноутбук Aspire 5673;1500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-aspire-5673-67180107b0ff771f5504d554?source_view=search
В идеале asus X507U;21990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/v-idiealie-asus-x507u-6720f4ee4c42365c840e3bf4?source_view=search
Ноутбук Echips;13000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-echips-66f4238a5aa65c3b890df5c3?source_view=search
Ноутбук Acer aspire es1 732;10500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-acer-aspire-es1-732-67137d742bcc9fbe9e039040?source_view=search
Ноутбук ASUS на запчасти;2500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-asus-na-zapchasti-66e86a6f9bcff941000af91b?source_view=search
I5-7200U/8GB/SSD120/1TB/GeForce 940MX/FullHd;23990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/i57200u8gbssd1201tbgeforce-940mxfullhd-672100a0248588d52c0b7bad?source_view=search
Ноутбук Lenovo B450, Pentium T-4400, 3Gb, 250 Gb;10300 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-lenovo-b450-pentium-t4400-3gb-250-gb-66cc05ab4e95a88cf107d234?source_view=search
Ноутбук Asus N61V;6300 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-asus-n61v-66cb781c03b5301a8a08b8e6?source_view=search
Ноутбук Asus F9E;2000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-asus-f9e-66cf5c58610ce5d0e40cb124?source_view=search
Ноутбук Chuwi freebook 13.5 (512Gb+512Gb);28000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-chuwi-freebook-135-66e3b7e36ea36530fa02f5e4?source_view=search
Acer в идеале i3-6006U/940MX/12Gb/SSD 240/HDD 1000;16990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/acer-v-idiealie-i36006u940mx12gbssd-240hdd-1000-6728a676414511e4c309f804?source_view=search
Ноутбук Jumper EZbook 3 Pro;9000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-jumper-ezbook-pro-66e52ed07bda754f4200a924?source_view=search
Ноутбук ACER 5738Z;4000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-acer-5738z-66e32095029bed6e6b0fc194?source_view=search
ноутбук aser aspire v3-571g;13000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-aser-aspire-v3571g-66e5b05db8a270c2be0046d4?source_view=search
"Ноутбук 11.6"" Acer Aspire V11 Touch";8000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-116-acer-aspire-v11-touch-66f2ab5be71b784431094644?source_view=search
Asus vivobook x512d;19990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-vivobook-x512d-6720fd115b4b2466940e8644?source_view=search
Ноутбук HP pavilion dv6-2019er;5000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-hp-pavilion-dv62019er-65c541c3e6acc12c410e6e6e?source_view=search
Ноутбук HP 15-ay028ur для работы и интернета;12000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-hp-15ay028ur-dlia-raboty-i-intiernieta-6166997b479ace7f8b45d181?source_view=search
Ноутбук 15,6' core i5 1135, 16Гб DDR4, 512Гб SSD;49800 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-hiper-652fd4e388a818ece40c50d9?source_view=search
Мощный Ноутбук Acer;20000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/zariadnoie-ustroistvo-asus-60edceef26cc13333e568903?source_view=search
Игровой i5-7200U/12GB/SSD128/1TB/GTX950M;27990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovoi-i57200u12gbssd1281tbgtx950m-6720f4819dec1e93a104a8b4?source_view=search
ноутбук DELL INSPIRON N5110;17991 ₽;https://youla.ru/kolpino/kompyutery/noutbuki/dell-inspiron-n5110-5fd267c4e1ca1a3c1f59fc53?source_view=search
Ноутбук Acer TravelMate 660;2300 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-acer-travelmate-660-65b6a22129dec53c690d9b42?source_view=search
Ноутбук Lenovo Z50-75;14500 ₽;https://youla.ru/kronstadt/kompyutery/noutbuki/noutbuk-lenovo-z5075-668e3a7414454639b5014a84?source_view=search
Apple MacBook Pro M1 16 16/512GB Space Gray (MK183);148990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-pro-m1-16-16512gb-space-gray-mk183-652318e248d06672375e74ab?source_view=search
Ноутбук DNS W370ST;21000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-dns-w370st-64a04f68de134d0cc3088fa8?source_view=search
Ноутбук HP - 15-bw531ur;15000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-hp-15bw531ur-66228af0cc7fc86af90ce384?source_view=search
Ноутбук тошиба;6000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-toshiba-663bb2d49ea67051860859a4?source_view=search
ноутбук Asus UL80VT запчасти;5000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/mat-plata-ot-noutbuka-asus-ul80vt-5d839b86f094f334c0011992?source_view=search
Apple MacBook Air 15 2024 M3 8/256GB Starlight (MRYR3);124990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-15-2024-m3-8256gb-starlight-mryr3-664a70b88dd3bdf1bc098951?source_view=search
Ноутбук asus d541na-gq316t(остатки);3000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-asus-d541nagq316t-63ea0cb53722b6600a7459a3?source_view=search
Ноутбук asus vivobook X515EA-BQ1898 i5;41500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-asus-vivobook-x515eabq1898-i5-660af3af0e88b3d630068774?source_view=search
Ноутбук dell inspiron 3520;7000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-dell-inspiron-3520-6621470cc3fbbe8751060e55?source_view=search
Новый аккумулятор для ноутбука;700 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/novyi-akkumuliator-dlia-noutbuka-655e51383226ddcb5c064bf4?source_view=search
Apple MacBook Pro 16 M3 Pro 2023 18/512 Space Black (MRW13);228990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-pro-16-m3-pro-2023-18512-space-black-mrw13-658394e082365eee6d01b478?source_view=search
Ноутбук Hp pavilion g6 584029-251;16489 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-hp-pavilion-g6-584029251-6639f8ebf952ad4ab008b174?source_view=search
Ноутбук Sony;4000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-sony-59f05226de885419803826ec?source_view=search
Ноутбук ProBook 470 G4 на зап. части;500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-probook-470-g4-na-zap-chasti-623fdd2dcf8e9a004334a5b3?source_view=search
Ноутбук MSI S420;1500 ₽;https://youla.ru/pushkin/kompyutery/noutbuki/noutbuk-msi-s420-65703b97ae4672b1b60b0ed5?source_view=search
Apple MacBook Pro 14 2023 M2 Pro 16/1024 Silver (MPHJ3);209990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-pro-14-2023-m2-pro-161024-silver-mphj3-6719a9eef642bf3aa60aa47c?source_view=search
Ноутбук для работы и офиса;7490 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-dlia-raboty-i-ofisa-6316f568101227525c5c6d33?source_view=search
WiFi-модуль для ноутбука AsureWave IEEE-802.11;200 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/modul-wifi-asuware-ieee80211-5c930144c887e05a6854c817?source_view=search
Ноутбук asus z99e;3000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-asus-z99e-66852f977bd44defe0036dc4?source_view=search
Apple MacBook Pro 16 M3 Max 2023 36/1TB Space Black (MRW33);331990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-pro-16-m3-max-2023-361tb-space-black-mrw33-658394e1da5dfd852f0b8761?source_view=search
Ноутбук, HP и Sony Vaio и другие;999 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-hp-i-drughiie-6349ed1e17ea4c5a275b5533?source_view=search
Ноутбук Acer E5 573G;13000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-acer-e5-573g-6692f8ccef479b0c860b1084?source_view=search
HP EliteBook 8760w Высококлассный ноутбук;46000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/hp-elitebook-8760w-61c33b6d766ae077137c4ab1?source_view=search
Apple MacBook Pro 14 M3 2023 8/512 Silver (MR7J3);151990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-pro-14-m3-2023-8512-silver-mr7j3-658394e06e0a9f48ba0ec936?source_view=search
Ноутбук Aser aspire 3;20000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-aser-aspire-3-66689a8457bd561bd904880e?source_view=search
Ноутбук Samsung NP-R25S на запчасти;3500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-samsung-npr25s-5f75b662b5615826c8301983?source_view=search
